problem_id,source,target,prev_source,prev_target
mawps-4,There are 34 dogwood trees currently in the park.,"container ( park , 34 , tree , dogwood , None )",,
mawps-4,Park workers will plant 49 dogwood trees today.,"transfer ( park , None , 49 , tree , dogwood , None )",There are 34 dogwood trees currently in the park.,"container ( park , 34 , tree , dogwood , None )"
mawps-4,How many dogwood trees will the park have when the workers are finished?,"container ( park , None , tree , dogwood , None )",Park workers will plant 49 dogwood trees today.,"transfer ( park , None , 49 , tree , dogwood , None )"
mawps-161,There were 10 students riding on the school bus.,"container ( school bus , 10 , student , None , None )",,
mawps-161,"At the first stop, 3 students got off of the bus.","transfer ( None , school bus , 3 , student , None , None )",There were 10 students riding on the school bus.,"container ( school bus , 10 , student , None , None )"
mawps-161,How many students are left on the bus?,"container ( school bus , None , student , None , None )","At the first stop, 3 students got off of the bus.","transfer ( None , school bus , 3 , student , None , None )"
mawps-136,Gloria has 9 boxes of tickets.,"container ( gloria , 9 , box , None , None )",,
mawps-136,Each box holds 5 tickets.,"rate ( gloria , 5 , ticket , None , None , box , None , None )",Gloria has 9 boxes of tickets.,"container ( gloria , 9 , box , None , None )"
mawps-136,There are 10 boxes in a case.,"container ( case , 10 , box , None , None )",Each box holds 5 tickets.,"rate ( gloria , 5 , ticket , None , None , box , None , None )"
mawps-136,How many tickets does Gloria have?,"container ( gloria , None , ticket , None , None )",There are 10 boxes in a case.,"container ( case , 10 , box , None , None )"
mawps-65,Milford Lake was originally blue because it only had 809 algae plants.,"container ( milford lake , 809 , algae plant , blue , None )",,
mawps-65,"Now there are 3263 algae plants, and the lake has turned green.","container ( milford lake , 3263 , algae plant , green , None )",Milford Lake was originally blue because it only had 809 algae plants.,"container ( milford lake , 809 , algae plant , blue , None )"
mawps-65,How many more algae plants are in Milford Lake now?,"transfer ( milford lake , None , None , algae plant , None , None )","Now there are 3263 algae plants, and the lake has turned green.","container ( milford lake , 3263 , algae plant , green , None )"
mawps-287,Martha is inviting 4 friends to a party.,"container ( martha , 4 , friend , None , None ) container ( martha , 12 , cookie , None , None )",,
mawps-287,She has 12 cookies.,,Martha is inviting 4 friends to a party.,"container ( martha , 4 , friend , None , None ) container ( martha , 12 , cookie , None , None )"
mawps-287,How many cookies will each friend get?,"rate ( martha , None , cookie , None , None , friend , None , None )",She has 12 cookies.,
mawps-12,Rachel bought two coloring books.,"container ( rachel , 2 , book , coloring , None )",,
mawps-12,One had 24 pictures.,"container ( rachel , 24 , picture , None , None )",Rachel bought two coloring books.,"container ( rachel , 2 , book , coloring , None )"
mawps-12,The other had 39.,"container ( rachel , 39 , picture , None , None )",One had 24 pictures.,"container ( rachel , 24 , picture , None , None )"
mawps-12,After one week she had already colored 4 of the pictures.,"container ( rachel , None , picture , None , None ) part ( rachel , picture , None , None , rachel , picture , None , None , rachel , picture , None , None ) container ( rachel , None , picture , None , None ) transfer ( None , rachel , 4 , picture , None , None )",The other had 39.,"container ( rachel , 39 , picture , None , None )"
mawps-12,How many pictures does she still have to color?,"container ( rachel , None , picture , None , None )",After one week she had already colored 4 of the pictures.,"container ( rachel , None , picture , None , None ) part ( rachel , picture , None , None , rachel , picture , None , None , rachel , picture , None , None ) container ( rachel , None , picture , None , None ) transfer ( None , rachel , 4 , picture , None , None )"
mawps-511,Will had 83 dollars.,"container ( will , 83 , money , None , dollar )",,
mawps-511,"If he spent 47 bucks on a new game,","transfer ( None , will , 47 , money , new game , dollar )",Will had 83 dollars.,"container ( will , 83 , money , None , dollar )"
mawps-511,How many 4 dollar toys could he buy with the money he had left?,"rate ( will , 4 , money , None , dollar , toy , None , None ) container ( will , None , toy , None , None )","If he spent 47 bucks on a new game,","transfer ( None , will , 47 , money , new game , dollar )"
mawps-141,A spaceship traveled 0.5 light-year from Earth to Planet X and 0.1 light-year from Planet X to Planet Y..,"container ( spaceship , 0 , distance , Earth , light-year ) transfer ( spaceship , None , 0.5 , distance , None , light-year ) transfer ( spaceship , None , 0.1 , distance , None , light-year )",,
mawps-141,Then it traveled 0.1 light-year from Planet Y back to Earth.,"transfer ( spaceship , None , 0.1 , distance , None , light-year )",A spaceship traveled 0.5 light-year from Earth to Planet X and 0.1 light-year from Planet X to Planet Y..,"container ( spaceship , 0 , distance , Earth , light-year ) transfer ( spaceship , None , 0.5 , distance , None , light-year ) transfer ( spaceship , None , 0.1 , distance , None , light-year )"
mawps-141,How many light-years did the spaceship travel in all?,"container ( spaceship , None , distance , Earth , light-year )",Then it traveled 0.1 light-year from Planet Y back to Earth.,"transfer ( spaceship , None , 0.1 , distance , None , light-year )"
mawps-116,Diane is a beekeeper.,,,
mawps-116,"Last year, she harvested 2479 pounds of honey.","container ( diane , 2479 , honey , None , pound )",Diane is a beekeeper.,
mawps-116,"This year, she bought some new hives and increased her honey harvest by 6085 pounds.","transfer ( diane , None , 6085 , honey , None , pound )","Last year, she harvested 2479 pounds of honey.","container ( diane , 2479 , honey , None , pound )"
mawps-116,How many pounds of honey did Diane harvest this year?,"container ( diane , None , honey , None , pound )","This year, she bought some new hives and increased her honey harvest by 6085 pounds.","transfer ( diane , None , 6085 , honey , None , pound )"
mawps-383,Kaleb had saved up 21 dollars.,"container ( kaleb , 21 , money , None , dollar )",,
mawps-383,"If he received another 15 dollars for his allowance,","transfer ( kaleb , None , 15 , money , None , dollar )",Kaleb had saved up 21 dollars.,"container ( kaleb , 21 , money , None , dollar )"
mawps-383,how many 6 dollar toys could he buy?,"rate ( kaleb , 6 , money , None , dollar , toy , None , None ) container ( kaleb , None , toy , None , dollar )","If he received another 15 dollars for his allowance,","transfer ( kaleb , None , 15 , money , None , dollar )"
mawps-100,Dan picked 9 limes and gave Sara 4 of the limes.,"container ( dan , 9 , lime , None , None ) transfer ( sara , dan , 4 , lime , None , None )",,
mawps-100,How many limes does Dan have now?,"container ( dan , None , lime , None , None )",Dan picked 9 limes and gave Sara 4 of the limes.,"container ( dan , 9 , lime , None , None ) transfer ( sara , dan , 4 , lime , None , None )"
mawps-291,Jose has 85 peanuts.,"container ( jose , 85 , peanut , None , None )",,
mawps-291,Kenya has 48 more than Jose.,"difference ( kenya , jose , 48 , peanut , None , None , peanut , None , None )",Jose has 85 peanuts.,"container ( jose , 85 , peanut , None , None )"
mawps-291,How many peanuts does Kenya have?,"container ( kenya , None , peanut , None , None )",Kenya has 48 more than Jose.,"difference ( kenya , jose , 48 , peanut , None , None , peanut , None , None )"
mawps-157,Heather went to the county fair last weekend.,,,
mawps-157,"When she got there, she had to walk 1/3 mile from the car to the entrance.","container ( heather , 1/3 , distance , car to entrance , mile )",Heather went to the county fair last weekend.,
mawps-157,Then she walked 1/3 mile to the carnival rides and 1/12 mile from the carnival rides back to the car.,"container ( heather , 1/3 , distance , carnival rides , mile ) container ( heather , 1/12 , distance , carnival ride to car , mile )","When she got there, she had to walk 1/3 mile from the car to the entrance.","container ( heather , 1/3 , distance , car to entrance , mile )"
mawps-157,How many miles did Heather walk in all?,"container ( heather , None , distance , None , mile ) part ( heather , distance , None , mile , heather , distance , car to entrance , mile , heather , distance , carnival rides , mile , heather , distance , carnival ride to car , mile )",Then she walked 1/3 mile to the carnival rides and 1/12 mile from the carnival rides back to the car.,"container ( heather , 1/3 , distance , carnival rides , mile ) container ( heather , 1/12 , distance , carnival ride to car , mile )"
mawps-340,There are 4 dozen calories in a candy bar.,"container ( candy bar , 4 , calories , None , dozen )",,
mawps-340,How many calories are there in 42 candy bars?,"container ( world , 42 , candy bar , None , None ) rate ( world , 4 , calories , None , dozen , candy bar , None , None ) rate ( world , 12 , calories , None , None , calories , None , dozen ) container ( world , None , calories , None , None )",There are 4 dozen calories in a candy bar.,"container ( candy bar , 4 , calories , None , dozen )"
mawps-1592,Brandon has 96 Skittles.,"container ( brandon , 96 , skittle , None , None )",,
mawps-1592,Bonnie has 4 Skittles.,"container ( bonnie , 4 , skittle , None , None )",Brandon has 96 Skittles.,"container ( brandon , 96 , skittle , None , None )"
mawps-1592,He loses 9.,"transfer ( None , brandon , 9 , skittle , None , None )",Bonnie has 4 Skittles.,"container ( bonnie , 4 , skittle , None , None )"
mawps-1592,How many Skittles will Brandon have?,"container ( brandon , None , skittle , None , None )",He loses 9.,"transfer ( None , brandon , 9 , skittle , None , None )"
mawps-252,A perfect score is 21 points.,"container ( world , 21 , point , perfect score , None )",,
mawps-252,How many points would you have after 3 perfect games in a row?,"container ( world , 3 , game , perfect , None ) rate ( world , 21 , point , perfect score , None , game , perfect , None ) container ( world , None , point , None , None )",A perfect score is 21 points.,"container ( world , 21 , point , perfect score , None )"
mawps-602,There are 58 students trying out for the school's trivia teams.,"container ( school , 58 , student , trivia teams , None )",,
mawps-602,"If 10 of them didn't get picked for the team and the rest were put into 8 groups,","transfer ( None , school , 10 , student ,  trivia teams , None ) container ( school , 8 , group , trivia teams , None ) rate ( school , None , student , trivia teams , None , group , trivia teams , None )",There are 58 students trying out for the school's trivia teams.,"container ( school , 58 , student , trivia teams , None )"
